"STATION_CODE","STATION_NAME","DATE_TIME",HOURLY_PRECIPITATION,HOURLY_TEMPERATURE,HOURLY_RELATIVE_HUMIDITY,HOURLY_WIND_SPEED,HOURLY_WIND_DIRECTION,HOURLY_WIND_GUST,HOURLY_FINE_FUEL_MOISTURE_CODE,HOURLY_INITIAL_SPREAD_INDEX,HOURLY_FIRE_WEATHER_INDEX,PRECIPITATION,FINE_FUEL_MOISTURE_CODE,INITIAL_SPREAD_INDEX,FIRE_WEATHER_INDEX,DUFF_MOISTURE_CODE,DROUGHT_CODE,BUILDUP_INDEX,DANGER_RATING,RN_1_PLUVIO1,SNOW_DEPTH,SNOW_DEPTH_QUALITY,PRECIP_PLUVIO1_STATUS,PRECIP_PLUVIO1_TOTAL,RN_1_PLUVIO2,PRECIP_PLUVIO2_STATUS,PRECIP_PLUVIO2_TOTAL,RN_1_RIT,PRECIP_RIT_STATUS,PRECIP_RIT_TOTAL,PRECIP_RGT,SOLAR_RADIATION_LICOR,SOLAR_RADIATION_CM3
"21","WOSS CAMP","2023081923",0,14.4,73,7.9,319,19.5,86.073,3.643,12.56,,,,,,,,,,21.4,,,,,,,,2,943.559,,,
"37","BEAVER CREEK","2023081900",0,12.8,77,3.6,8,6.2,88.475,4.13,18.912,,,,,,,,,0,193.3,,0,0,0,0,0,,0,0,,0,
"37","BEAVER CREEK","2023081901",0,11.8,81,2.8,359,5.1,87.819,3.611,17.124,,,,,,,,,0,193.3,,0,0,0,0,0,,0,0,,0,
"37","BEAVER CREEK","2023081902",0,10.8,84,2.7,311,3.9,87.147,3.263,15.871,,,,,,,,,0,193.3,,0,0,0,0,0,,0,0,,0,
"37","BEAVER CREEK","2023081903",0,9.4,92,2.2,58,3.9,86.241,2.799,14.11,,,,,,,,,0,193.3,,0,0,0,0,0,,0,0,,0,
"37","BEAVER CREEK","2023081904",0,9.4,92,3.5,327,4.5,85.388,2.652,13.53,,,,,,,,,0,193.3,,0,0,0,0,0,,0,0,,0,
"37","BEAVER CREEK","2023081905",0,8.5,95,1.9,13,4.5,84.521,2.172,11.544,,,,,,,,,0,193.3,,0,0,0,0,0,,0,0,,0,
"37","BEAVER CREEK","2023081906",0,8.3,97,1.9,344,4.5,83.615,1.924,10.455,,,,,,,,,0,193.3,,0,0,0,0,0,,0,0,,0,
"37","BEAVER CREEK","2023081907",0,9.1,95,1.8,314,3.3,82.922,1.75,9.659,,,,,,,,,0,193.3,,0,0,0,0,0,,0,0,,0,
"37","BEAVER CREEK","2023081908",0,13.1,81,2.9,64,5.6,82.864,1.837,10.057,,,,,,,,,0,193.3,,0,0,0,0,0,,0,0,,0,
"37","BEAVER CREEK","2023081909",0,16.2,64,5.8,178,7.9,83.042,2.174,11.554,,,,,,,,,0,193.3,,0,0,0,0,0,,0,0,,0,
"37","BEAVER CREEK","2023081910",0,20.4,50,6.4,162,10.8,83.613,2.414,12.563,,,,,,,,,0,193.3,,0,0,0,0,0,,0,0,,0,
"37","BEAVER CREEK","2023081911",0,22.4,43,6.1,138,10.8,84.382,2.634,13.458,,,,,,,,,0,193.3,,0,0,0,0,0,,0,0,,0,
"37","BEAVER CREEK","2023081912",0,24.5,39,7,177,12.5,85.292,3.122,15.345,0,92.352,8.525,31.752,88.97,636.729,131.873,5,0,193.3,,0,0,0,0,0,,0,0,,0,
"37","BEAVER CREEK","2023081913",0,26.5,29,8.9,191,13.7,86.596,4.125,19.121,,,,,,,,,0,193.3,,0,0,0,0,0,,0,0,,0,
"37","BEAVER CREEK","2023081914",0,28,27,5.6,118,14.9,87.782,4.136,19.159,,,,,,,,,0,193.3,,0,0,0,0,0,,0,0,,0,
"37","BEAVER CREEK","2023081915",0,28.7,21,7.1,204,22.3,89.113,5.399,23.198,,,,,,,,,0,193.3,,0,0,0,0,0,,0,0,,0,
"37","BEAVER CREEK","2023081916",0,27.5,23,13.3,105,28.7,90.127,8.534,31.775,,,,,,,,,0,193.3,,0,0,0,0,0,,0,0,,0,
"37","BEAVER CREEK","2023081917",0,27.4,23,6.5,90,24.1,90.852,6.72,27.017,,,,,,,,,0,193.3,,0,0,0,0,0,,0,0,,0,
"37","BEAVER CREEK","2023081918",0,25.9,25,9.1,81,17.7,91.32,8.187,30.903,,,,,,,,,0,193.3,,0,0,0,0,0,,0,0,,0,
"37","BEAVER CREEK","2023081919",0,22.7,37,4.7,341,17.7,91.37,6.606,26.703,,,,,,,,,0,193.3,,0,0,0,0,0,,0,0,,0,
"37","BEAVER CREEK","2023081920",0,19.4,42,4.5,265,18.9,91.296,6.472,26.326,,,,,,,,,0,193.3,,0,0,0,0,0,,0,0,,0,
"37","BEAVER CREEK","2023081921",0,16.7,54,3.6,358,12,90.963,5.898,24.684,,,,,,,,,0,193.3,,0,0,0,0,0,,0,0,,0,
"37","BEAVER CREEK","2023081922",0,15.1,64,3.3,16,7.4,90.446,5.397,23.192,,,,,,,,,0,193.3,,0,0,0,0,0,,0,0,,0,
"37","BEAVER CREEK","2023081923",0,14,66,3.7,30,6.2,89.934,5.117,22.334,,,,,,,,,0,193.3,,0,0,0,0,0,,0,0,,0,
"45","SALTSPRING 2","2023081900",0,9.1,91,1.2,298,5.4,83.576,1.848,11.139,,,,,,,,,0,-161.8,,0,0,,,,,,,4850,,
"45","SALTSPRING 2","2023081901",0,10.2,88,6.3,301,9,83.156,2.263,13.099,,,,,,,,,0,-196.9,,0,0,,,,,,,4850,,
"45","SALTSPRING 2","2023081902",0,10.6,87,7.8,289,11.4,82.814,2.336,13.431,,,,,,,,,0,-126.3,,0,0,,,,,,,4850,,
"45","SALTSPRING 2","2023081903",0,11.7,80,6.2,287,13.3,82.768,2.143,12.546,,,,,,,,,0,-98.9,,0,0,,,,,,,4850,,
"45","SALTSPRING 2","2023081904",0,13.8,71,5.2,256,18.5,82.815,2.05,12.109,,,,,,,,,0,-155.4,,0,0,,,,,,,4850,,
"45","SALTSPRING 2","2023081905",0,10.4,84,5.7,277,8.6,82.635,2.055,12.134,,,,,,,,,0,-201.5,,0,0,,,,,,,4850,,
"45","SALTSPRING 2","2023081906",0,10.5,85,0.3,230,8.4,82.493,1.538,9.56,,,,,,,,,0,-210.2,,0,0,,,,,,,4850,,
"45","SALTSPRING 2","2023081907",0,16,65,2.9,270,7.7,82.665,1.791,10.855,,,,,,,,,0,-196.1,,0,0,,,,,,,4850,,
"45","SALTSPRING 2","2023081908",0,18.1,58,3.4,303,9.1,82.989,1.914,11.459,,,,,,,,,0,-159.9,,0,0,,,,,,,4850,,
"45","SALTSPRING 2","2023081909",0,19.9,52,5.5,302,13.3,83.488,2.269,13.127,,,,,,,,,0,-175.5,,0,0,,,,,,,4850,,
"45","SALTSPRING 2","2023081910",0,21.9,43,9.2,271,13.3,84.302,3.046,16.464,,,,,,,,,0,-118.1,,0,0,,,,,,,4850,,
"45","SALTSPRING 2","2023081911",0,23.3,40,10.9,276,18,85.192,3.747,19.193,,,,,,,,,0,-91.8,,0,0,,,,,,,4850,,
"45","SALTSPRING 2","2023081912",0,24.5,36,10.4,316,16.7,86.142,4.172,20.746,0,90.401,7.668,31.8,126.527,657.41,170.849,5,0,-73.3,,0,0,,,,,,,4850,,
"45","SALTSPRING 2","2023081913",0,25.5,33,10.4,307,23,87.106,4.783,22.984,,,,,,,,,0,-69.5,,0,0,,,,,,,4850,,
"45","SALTSPRING 2","2023081914",0,26.5,27,11,298,20.3,88.219,5.78,26.236,,,,,,,,,0,-118.8,,0,0,,,,,,,4850,,
"45","SALTSPRING 2","2023081915",0,27.1,27,9.7,284,19,89.147,6.185,27.489,,,,,,,,,0,-133.6,,0,0,,,,,,,4850,,
"45","SALTSPRING 2","2023081916",0,27.3,27,7.2,315,17.8,89.884,6.06,27.108,,,,,,,,,0,-106.8,,0,0,,,,,,,4850,,
"45","SALTSPRING 2","2023081917",0,26.8,29,5,287,14.6,90.364,5.811,26.334,,,,,,,,,0,-107.9,,0,0,,,,,,,4850,,
"45","SALTSPRING 2","2023081918",0,24.6,37,7.9,282,15.6,90.431,6.789,29.294,,,,,,,,,0,-57.3,,0,0,,,,,,,4850,,
"45","SALTSPRING 2","2023081919",0,19.7,49,5.5,299,13,90.313,5.916,26.661,,,,,,,,,0,-121.9,,0,0,,,,,,,4850,,
"45","SALTSPRING 2","2023081920",0,16.5,62,3.1,269,7,89.919,4.954,23.563,,,,,,,,,0,-79.7,,0,0,,,,,,,4850,,
"45","SALTSPRING 2","2023081921",0,15.8,63,2.1,218,7.1,89.563,4.476,21.929,,,,,,,,,0,-13.4,,0,0,,,,,,,4850,,
"45","SALTSPRING 2","2023081922",0,16.2,55,2.6,224,9,89.398,4.484,21.954,,,,,,,,,0,-86.1,,0,0,,,,,,,4850,,
"45","SALTSPRING 2","2023081923",0,18.8,44,5.4,257,11.4,89.447,5.199,24.374,,,,,,,,,0,-129.4,,0,0,,,,,,,4850,,
"56","BOWSER","2023081900",0,11,82,1.8,229,3.9,87.103,3.099,14.112,,,,,,,,,,,,,,,,,,,,,,
"56","BOWSER","2023081901",0,10.3,89,2,242,4.5,86.34,2.81,13.071,,,,,,,,,,,,,,,,,,,,,,
"56","BOWSER","2023081902",0,10.7,82,4.4,275,8.5,85.857,2.963,13.626,,,,,,,,,,,,,,,,,,,,,,
"56","BOWSER","2023081903",0,9.9,87,4.2,276,6.8,85.257,2.698,12.657,,,,,,,,,,,,,,,,,,,,,,
"56","BOWSER","2023081904",0,10,85,5.3,296,12.5,84.78,2.671,12.556,,,,,,,,,,,,,,,,,,,,,,
"56","BOWSER","2023081905",0,10.3,84,3.9,283,9.7,84.407,2.366,11.391,,,,,,,,,,,,,,,,,,,,,,
"56","BOWSER","2023081906",0,11.3,80,6,334,13.1,84.181,2.551,12.105,,,,,,,,,,,,,,,,,,,,,,
"56","BOWSER","2023081907",0,13.7,71,6.2,315,14.9,84.228,2.593,12.265,,,,,,,,,,,,,,,,,,,,,,
"56","BOWSER","2023081908",0,16.6,64,6.2,325,16,84.292,2.615,12.349,,,,,,,,,,,,,,,,,,,,,,
"56","BOWSER","2023081909",0,18.2,56,7.6,348,16,84.53,2.899,13.394,,,,,,,,,,,,,,,,,,,,,,
"56","BOWSER","2023081910",0,19,60,7.4,26,17.2,84.68,2.928,13.502,,,,,,,,,,,,,,,,,,,,,,
"56","BOWSER","2023081911",0,20.2,54,5.6,49,12.5,84.956,2.777,12.952,,,,,,,,,,,,,,,,,,,,,,
"56","BOWSER","2023081912",0,21.1,51,6.4,40,13.1,85.299,3.032,13.873,0,89.144,5.235,21.122,73.782,561.347,111.068,4,,,,,,,,,,,,,,
"56","BOWSER","2023081913",0,22,49,7,23,13.7,85.682,3.296,14.993,,,,,,,,,,,,,,,,,,,,,,
"56","BOWSER","2023081914",0,23.1,46,4.6,15,12.5,86.105,3.099,14.299,,,,,,,,,,,,,,,,,,,,,,
"56","BOWSER","2023081915",0,23.3,44,3.8,16,10.2,86.523,3.157,14.506,,,,,,,,,,,,,,,,,,,,,,
"56","BOWSER","2023081916",0,24,44,4.2,46,11.4,86.915,3.406,15.374,,,,,,,,,,,,,,,,,,,,,,
"56","BOWSER","2023081917",0,24.3,43,3.9,328,9.1,87.289,3.538,15.824,,,,,,,,,,,,,,,,,,,,,,
"56","BOWSER","2023081918",0,22.1,51,5,285,8.5,87.366,3.781,16.637,,,,,,,,,,,,,,,,,,,,,,
"56","BOWSER","2023081919",0,19.2,62,1.9,338,5.6,87.341,3.223,14.737,,,,,,,,,,,,,,,,,,,,,,
"56","BOWSER","2023081920",0,16.6,64,4,263,5.6,87.231,3.526,15.786,,,,,,,,,,,,,,,,,,,,,,
"56","BOWSER","2023081921",0,16.9,61,4.3,287,13.7,87.197,3.563,15.91,,,,,,,,,,,,,,,,,,,,,,
"56","BOWSER","2023081922",0,16.1,63,5.7,291,13.7,87.11,3.776,16.622,,,,,,,,,,,,,,,,,,,,,,
"56","BOWSER","2023081923",0,16.6,58,4,285,13.7,87.143,3.482,15.636,,,,,,,,,,,,,,,,,,,,,,
"59","CEDAR","2023081900",0,12.9,75,1.9,319,6.8,88.107,3.596,17.124,,,,,,,,,,,,,,,,,,,,,,
"59","CEDAR","2023081901",0,13.1,68,5.5,288,9.7,87.781,4.114,18.916,,,,,,,,,,,,,,,,,,,,,,
"59","CEDAR","2023081902",0,11.5,77,4.6,291,7.4,87.281,3.661,17.355,,,,,,,,,,,,,,,,,,,,,,
"59","CEDAR","2023081903",0,11.6,76,4.7,279,13.1,86.861,3.466,16.658,,,,,,,,,,,,,,,,,,,,,,
"59","CEDAR","2023081904",0,10.9,78,3.5,252,8.5,86.451,3.078,15.228,,,,,,,,,,,,,,,,,,,,,,
"59","CEDAR","2023081905",0,10.8,78,6,301,10.2,86.053,3.301,16.058,,,,,,,,,,,,,,,,,,,,,,
"59","CEDAR","2023081906",0,11.5,75,2.4,356,7.9,85.813,2.662,13.615,,,,,,,,,,,,,,,,,,,,,,
"59","CEDAR","2023081907",0,16.4,56,11.3,331,16,85.861,4.197,19.192,,,,,,,,,,,,,,,,,,,,,,
"59","CEDAR","2023081908",0,18.8,49,14,327,20,86.108,4.978,21.709,,,,,,,,,,,,,,,,,,,,,,
"59","CEDAR","2023081909",0,20.7,45,9.1,321,18.3,86.46,4.087,18.824,,,,,,,,,,,,,,,,,,,,,,
"59","CEDAR","2023081910",0,21.6,47,14.6,20,25.2,86.764,5.629,23.685,,,,,,,,,,,,,,,,,,,,,,
"59","CEDAR","2023081911",0,23.1,45,15.5,354,22.3,87.137,6.212,25.373,,,,,,,,,,,,,,,,,,,,,,
"59","CEDAR","2023081912",0,23.6,44,14.7,5,24.6,87.496,6.28,25.566,0,90.84,10.14,35.681,89.166,643.101,132.428,5,,,,,,,,,,,,,,
"59","CEDAR","2023081913",0,24.5,42,13.9,18,24.1,87.892,6.383,26.116,,,,,,,,,,,,,,,,,,,,,,
"59","CEDAR","2023081914",0,25.3,40,10.1,29,20.6,88.298,5.587,23.8,,,,,,,,,,,,,,,,,,,,,,
"59","CEDAR","2023081915",0,25.6,38,12.5,14,18.3,88.731,6.709,27.029,,,,,,,,,,,,,,,,,,,,,,
"59","CEDAR","2023081916",0,26,34,10.4,6,18.3,89.237,6.49,26.419,,,,,,,,,,,,,,,,,,,,,,
"59","CEDAR","2023081917",0,26.1,30,13.8,359,21.8,89.839,8.398,31.481,,,,,,,,,,,,,,,,,,,,,,
"59","CEDAR","2023081918",0,25.6,27,10.7,329,22.9,90.405,7.79,29.927,,,,,,,,,,,,,,,,,,,,,,
"59","CEDAR","2023081919",0,23.3,34,1.8,258,10.8,90.511,5.05,22.16,,,,,,,,,,,,,,,,,,,,,,
"59","CEDAR","2023081920",0,20.1,43,2.1,265,7.9,90.523,5.136,22.427,,,,,,,,,,,,,,,,,,,,,,
"59","CEDAR","2023081921",0,18.7,45,3.5,216,7.9,90.472,5.472,23.454,,,,,,,,,,,,,,,,,,,,,,
"59","CEDAR","2023081922",0,18.2,45,2.6,243,11.4,90.424,5.193,22.604,,,,,,,,,,,,,,,,,,,,,,
"59","CEDAR","2023081923",0,17.5,49,4,292,9.1,90.289,5.466,23.436,,,,,,,,,,,,,,,,,,,,,,
"67","HAIG CAMP","2023081900",0,10.6,78,0,89,0,88.908,3.666,19.017,,,,,,,,,,,,,,,,,,,,,,
"67","HAIG CAMP","2023081901",0,10.5,78,3.6,340,7.4,88.283,4.018,20.329,,,,,,,,,,,,,,,,,,,,,,
"67","HAIG CAMP","2023081902",0,10.9,74,3.3,41,7.4,87.828,3.708,19.177,,,,,,,,,,,,,,,,,,,,,,
"67","HAIG CAMP","2023081903",0,11.5,69,6.5,63,14.9,87.494,4.153,20.82,,,,,,,,,,,,,,,,,,,,,,
